titleId,title,source
BLUS30923,Wheel of Fortune,gametdb
BLUS30924,Jeopardy!,gametdb
BLUS30925,Final Fantasy XIII-2 (Limited Collector's Edition),gametdb
BLUS30927,Sleeping Dogs,gametdb
BLUS30929,Resident Evil: Operation Raccoon City,gametdb
BLUS30931,Major League Baseball 2K12,gametdb
BLUS30932,NASCAR The Game: Inside Line,gametdb
BLUS30935,Star Trek,gametdb
BLUS30936,Defiance,gametdb
BLUS30937,Zone of the Enders HD Collection,gametdb
BLUS30938,DiRT Showdown,gametdb
BLUS30939,Game of Thrones,gametdb
BLUS30940,Port Royale 3: Pirates &amp;amp; Merchants,gametdb
BLUS30941,Atelier Meruru: The Apprentice of Arland,gametdb
BLUS30942,Hitman HD Trilogy,gametdb
BLUS30943,XCOM: Enemy Unknown,gametdb
BLUS30944,NBA 2K12: Game of the Year Edition,gametdb
BLUS30945,Deadliest Warrior Ancient Combat,gametdb
BLUS30946,BlazBlue: Continuum Shift Extend,gametdb
BLUS30947,Ni no Kuni: Wrath of the White Witch,gametdb
BLUS30948,NCAA Football 13,gametdb
BLUS30962,Disney Epic Mickey 2: The Power of Two,gametdb
BLUS30963,LEGO The Lord of the Rings,gametdb
BLUS30964,The Witch and the Hundred Knight,gametdb
BLUS30965,Prototype 2,gametdb
BLUS30966,Dragon Ball Z: Budokai HD Collection,gametdb
BLUS30967,Ninja Gaiden Three,gametdb
BLUS30969,NBA Jam,gametdb
BLUS30971,Dead or Alive 5,gametdb
BLUS30973,Madden NFL 13,gametdb
BLUS30975,DiRT 3: Complete Edition,gametdb
BLUS30976,Crysis 3,gametdb
BLUS30977,Disney Infinity,gametdb
BLUS30978,Batman: Arkham City: Game of the Year Edition,gametdb
BLUS30980,DreamWorks Madagascar 3: The Video Game,gametdb
BLUS30982,Borderlands 2,gametdb
BLUS30983,007 Legends,gametdb
BLUS30985,Persona 4 Arena,gametdb
BLUS30990,Medal of Honor: Warfighter,gametdb
BLUS30991,Assassin's Creed III,gametdb
BLUS30996,Enemy Front,gametdb
BLUS30997,Dragon Age: Inquisition,gametdb
BLUS30998,FIFA Soccer 13,gametdb
BLUS30999,Castlevania - Lords of Shadow 2,gametdb
BLUS31000,Heavy Fire: Shattered Spear,gametdb
BLUS31002,Tekken Tag Tournament 2,gametdb
BLUS31003,NHL 13,gametdb
BLUS31004,Los Caballeros del Zodiaco: Batalla por el Santuario ~ Os Cavaleiros do Zodíaco: Batalha do Santuário,gametdb
BLUS31005,Resident Evil 6 Anthology,gametdb
BLUS31006,Tales of Xillia,gametdb
BLUS31007,Mugen Souls,gametdb
BLUS31009,Cabela's Dangerous Hunts 2013,gametdb
BLUS31010,Need for Speed: Most Wanted,gametdb
BLUS31011,Call of Duty - Black Ops II - Zombies,gametdb
BLUS31012,Remember Me,gametdb
BLUS31014,F1 2012,gametdb
BLUS31015,WWE '13,gametdb
BLUS31016,Record of Agarest War 2,gametdb
BLUS31017,Ben 10: Omniverse,gametdb
BLUS31018,Injustice: Gods Among Us,gametdb
BLUS31019,Damage Inc.: Pacific Squadron WWII,gametdb
BLUS31020,Lost Planet 3,gametdb
BLUS31024,Doom 3,gametdb
BLUS31025,Tom Clancy's Splinter Cell: Blacklist,gametdb
BLUS31026,Dead Island: Game of the Year Edition,gametdb
BLUS31027,F1 Race Stars,gametdb
BLUS31028,NBA 2K13,gametdb
BLUS31029,PES 2013: Pro Evolution Soccer,gametdb
BLUS31030,Cabela's Hunting Expeditions,gametdb
BLUS31031,Rocksmith,gametdb
BLUS31033,Just Dance 4,gametdb
BLUS31034,NBA 2K13 (Dynasty Edition),gametdb
BLUS31035,Assassin's Creed III,gametdb
BLUS31036,Tomb Raider,gametdb
BLUS31037,Street Fighter 25th Anniversary Collector's Set,gametdb
BLUS31039,Ni no Kuni: Wrath of the White Witch,gametdb
BLUS31040,Fuse,gametdb
BLUS31043,Damage Inc.: Pacific Squadron WWII (Collector's Edition),gametdb
BLUS31045,Metal Gear Rising: Revengeance,gametdb
BLUS31046,The Testament of Sherlock Holmes,gametdb
BLUS31048,Disney/Pixar Toy Story Mania!,gametdb
BLUS31049,Skylanders: Giants,gametdb
BLUS31050,FIFA 13,gametdb
BLUS31051,Resident Evil: Revelations,gametdb
BLUS31052,Dead Island: Riptide,gametdb
BLUS31053,Dead Space 3,gametdb
BLUS31054,Angry Birds Trilogy,gametdb
BLUS31055,Grid 2,gametdb
BLUS31059,Middle-Earth: Shadow of Mordor,gametdb
BLUS31060,NHL 13 - Stanley Cup Edition,gametdb
BLUS31062,Saints Row: The Third: The Full Package,gametdb
BLUS31063,Tiger Woods PGA Tour 14,gametdb
BLUS31064,Deadly Premonition: The Director's Cut,gametdb
BLUS31065,The Walking Dead: Survival Instinct,gametdb
BLUS31066,Naruto Shippuden: Ultimate Ninja Storm 3,gametdb
BLUS31067,DreamWorks Rise of the Guardians,gametdb
BLUS31068,Battlefield 3,gametdb
BLUS31069,Army of Two: The Devil's Cartel,gametdb
BLUS31075,Tiger Woods PGA Tour 14,gametdb
BLUS31076,Skylanders: Swap Force,gametdb
BLUS31077,Under Defeat HD: Deluxe Edition,gametdb
BLUS31079,History Legends of War: Patton,gametdb
BLUS31080,Call of Duty: Black Ops II (Hardened Edition),gametdb
BLUS31083,Midway Arcade Origins,gametdb
BLUS31087,Street Fighter 25th Anniversary Collector's Set,gametdb
BLUS31139,Mass Effect Trilogy,gametdb
BLUS31140,Call of Duty: Black Ops II,gametdb
BLUS31141,Call of Duty: Black Ops II,gametdb
BLUS31142,Hitman: Absolution,gametdb
BLUS31143,Naughty Bear: Double Trouble!,gametdb
BLUS31144,The Walking Dead: A Telltale Games Series,gametdb
BLUS31145,Assassin's Creed: Ezio Trilogy,gametdb
BLUS31146,Deadpool,gametdb
BLUS31147,Batman: Arkham Origins,gametdb
BLUS31148,BandFuse: Rock Legends,gametdb
BLUS31149,BioShock: Ultimate Rapture Edition,gametdb
BLUS31150,Hyperdimension Neptunia Victory,gametdb
BLUS31151,The Smurfs 2,gametdb
BLUS31152,Atelier Ayesha: The Alchemist of Dusk,gametdb
BLUS31153,Fast &amp;amp; Furious: Showdown,gametdb
BLUS31154,MUD: FIM Motocross World Championship,gametdb
BLUS31155,Dragon's Dogma: Dark Arisen,gametdb
BLUS31156,Grand Theft Auto V,gametdb
BLUS31157,Borderlands 2: Add-On Content Pack,gametdb
BLUS31158,Arcania: The Complete Tale,gametdb
BLUS31159,NCAA Football 14,gametdb
BLUS31160,Earth Defense Force 2025,gametdb
BLUS31161,LEGO Marvel Super Heroes,gametdb
BLUS31162,Battlefield 4,gametdb
BLUS31164,Lightning Returns: Final Fantasy XIII,gametdb
BLUS31166,Murdered: Soul Suspect,gametdb
BLUS31167,Major League Baseball 2K13,gametdb
BLUS31168,WRC 3: FIA World Rally Championship,gametdb
BLUS31169,Metal Gear Solid V: Ground Zeroes,gametdb
BLUS31170,Young Justice: Legacy,gametdb
BLUS31171,DreamWorks Turbo: Super Stunt Squad,gametdb
BLUS31172,Tales of Symphonia Chronicles,gametdb
BLUS31173,Time and Eternity,gametdb
BLUS31174,Port Royale 3: Gold Edition,gametdb
BLUS31175,Ninja Gaiden 3: Razor's Edge,gametdb
BLUS31176,Watch_Dogs,gametdb
BLUS31177,BioShock Infinite,gametdb
BLUS31178,Madden NFL 25,gametdb
BLUS31179,NHL 14,gametdb
BLUS31180,XCOM: Enemy Within,gametdb
BLUS31181,Destiny,gametdb
BLUS31182,Rocksmith: All-New 2014 Edition,gametdb
BLUS31183,Rayman Legends,gametdb
BLUS31184,Metro: Last Light,gametdb
BLUS31185,Dynasty Warriors 8,gametdb
BLUS31186,Killer Is Dead,gametdb
BLUS31187,Hakuoki: Stories of the Shinsengumi,gametdb
BLUS31188,Diablo III,gametdb
BLUS31189,FIFA 14,gametdb
BLUS31190,FIFA 14,gametdb
BLUS31191,South Park: The Stick of Truth,gametdb
BLUS31192,Worms Collection,gametdb
BLUS31193,Assassin's Creed IV - Black Flag,gametdb
BLUS31194,Armored Core: Verdict Day,gametdb
BLUS31195,Falling Skies: The Game,gametdb
BLUS31197,Drakengard 3,gametdb
BLUS31198,El Chavo Kart,gametdb
BLUS31199,Tom Clancy's Ghost Recon Anthology,gametdb
BLUS31200,Hot Wheels: World's Best Driver,gametdb
BLUS31201,Need for Speed: Rivals,gametdb
BLUS31202,The Elder Scrolls V: Skyrim: Legendary Edition,gametdb
BLUS31203,Yaiba: Ninja Gaiden Z,gametdb
BLUS31204,NBA 2K14,gametdb
BLUS31205,Saints Row IV,gametdb
BLUS31206,Painkiller: Hell &amp;amp; Damnation,gametdb
BLUS31207,Batman: Arkham Origins,gametdb
BLUS31208,F1 2013,gametdb
BLUS31210,Air Conflicts: Pacific Carriers,gametdb
BLUS31211,Final Fantasy X,gametdb
BLUS31212,Kingdom Hearts: HD 1.5 ReMIX,gametdb
BLUS31213,BlazBlue: Chrono Phantasma,gametdb
BLUS31214,Adventure Time: Explore the Dungeon Because I Don't Know!,gametdb
BLUS31215,Ben 10: Omniverse 2,gametdb
BLUS31216,Dead or Alive 5 Ultimate,gametdb
BLUS31217,Pac-Man and the Ghostly Adventures,gametdb
BLUS31218,Ultra Street Fighter IV,gametdb
BLUS31219,Payday 2,gametdb
BLUS31220,Wolfenstein: The New Order,gametdb
BLUS31221,Diablo III,gametdb
BLUS31270,Call of Duty: Ghosts,gametdb
BLUS31273,Angry Birds Star Wars,gametdb
BLUS31274,Cabela's Big Game Hunter: Pro Hunts,gametdb
BLUS31275,Cabela's African Adventures,gametdb
BLUS31276,Nickelodeon SpongeBob SquarePants: Plankton's Robotic Revenge,gametdb
BLUS31277,WWE 2K14,gametdb
BLUS31312,The Guided Fate Paradox,gametdb
BLUS31313,Disgaea D2: A Brighter Darkness,gametdb
BLUS31314,Dragon Ball Z: Battle of Z,gametdb
BLUS31315,Just Dance 2014,gametdb
BLUS31317,Deus Ex: Human Revolution: Director's Cut,gametdb
BLUS31319,Hatsune Miku: Project DIVA F,gametdb
BLUS31320,Air Conflicts: Vietnam,gametdb
BLUS31321,Aquapazza: Aquaplus Dream Match,gametdb
BLUS31322,PES 2014: Pro Evolution Soccer,gametdb
BLUS31324,Transformers - Rise of the Dark Spark - Grimlock,gametdb
BLUS31343,Payday 2 (Collector's Edition),gametdb
BLUS31345,Madden NFL 25 (Anniversary Edition),gametdb
BLUS31350,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,gametdb
BLUS31351,Saints Row IV (Super Dangerous Wub Wub Edition),gametdb
BLUS31352,Killer is Dead,gametdb
BLUS31354,Rocksmith 2014 Edition,gametdb
BLUS31357,Os Cavaleiros do Zodíaco: Bravos Soldados,gametdb
BLUS31364,Injustice: Gods Among Us: Ultimate Edition,gametdb
BLUS31366,Capcom Essentials,gametdb
BLUS31367,XBlaze: Code: Embryo,gametdb
BLUS31368,Disney DuckTales: Remastered,gametdb
BLUS31369,Metal Gear Solid V: Ground Zeroes,gametdb
BLUS31370,2K Essentials Collection,gametdb
BLUS31372,2K Power Pack,gametdb
BLUS31373,The LEGO Movie: Videogame,gametdb
BLUS31374,The Evil Within,gametdb
BLUS31377,The Walking Dead: A Telltale Games Series: Game of the Year Edition,gametdb
BLUS31378,NASCAR '14,gametdb
BLUS31381,Farming Simulator,gametdb
BLUS31382,The Castlevania: Lords of Shadow Collection,gametdb
BLUS31385,Worms: The Revolution Collection,gametdb
BLUS31386,Ragnarok Odyssey ACE,gametdb
BLUS31387,Rambo: The Video Game,gametdb
BLUS31388,DreamWorks How to Train Your Dragon 2,gametdb
BLUS31389,2014 FIFA World Cup Brazil,gametdb
BLUS31391,Atelier Escha &amp;amp; Logy: Alchemists of the Dusk Sky,gametdb
BLUS31392,LEGO The Hobbit,gametdb
BLUS31393,Far Cry Compilation,gametdb
BLUS31396,Deception IV: Blood Ties,gametdb
BLUS31397,Tales of Xillia 2,gametdb
BLUS31401,Sniper Elite III,gametdb
BLUS31402,Dynasty Warriors 8: Xtreme Legends,gametdb
BLUS31405,JoJo's Bizarre Adventure: All Star Battle,gametdb
BLUS31406,South Park: The Stick of Truth,gametdb
BLUS31410,Plants vs. Zombies: Garden Warfare,gametdb
BLUS31411,Bound by Flame,gametdb
BLUS31412,Sherlock Holmes: Crimes &amp;amp; Punishments,gametdb
BLUS31414,Borderlands 2 / Dishonored Bundle,gametdb
BLUS31415,The Elder Scrolls V: Skyrim / BioShock Infinite Bundle,gametdb
BLUS31416,Saints Row IV: National Treasure Edition,gametdb
BLUS31417,Mugen Souls Z,gametdb
BLUS31418,Disney Infinity 2.0 Edition,gametdb
BLUS31420,Far Cry 4,gametdb
BLUS31421,Naruto Shippuden: Ultimate Ninja Storm Revolution,gametdb
BLUS31422,Hakuoki: Stories of the Shinsengumi (Limited Edition),gametdb
BLUS31423,Fairy Fencer F,gametdb
BLUS31424,Arcana Heart 3: Love Max!!!!!,gametdb
BLUS31425,Akiba's Trip: Undead &amp;amp; Undressed,gametdb
BLUS31426,Minecraft: PlayStation 3 Edition,gametdb
BLUS31427,One Piece: Unlimited World Red,gametdb
BLUS31428,Madden NFL 15,gametdb
BLUS31429,Syberia Collection,gametdb
BLUS31431,Hatsune Miku: Project DIVA F 2nd,gametdb
BLUS31432,Risen 3: Titan Lords,gametdb
BLUS31433,Escape Dead Island,gametdb
BLUS31434,LEGO Batman 3: Beyond Gotham,gametdb
BLUS31435,Nickelodeon Teenage Mutant Ninja Turtles: Danger of the Ooze,gametdb
BLUS31436,NHL 15,gametdb
BLUS31437,Diablo III: Reaper of Souls: Ultimate Evil Edition,gametdb
BLUS31438,Diablo III: Reaper of Souls: Ultimate Evil Edition,gametdb
BLUS31440,Battlefield Hardline,gametdb
BLUS31441,Digimon All-Star Rumble,gametdb
BLUS31442,Skylanders: Trap Team,gametdb
BLUS31443,FIFA 15,gametdb
BLUS31444,Resident Evil: Revelations 2,gametdb
BLUS31445,Borderlands - The Pre-Sequel,gametdb
BLUS31446,Call of Duty: Advanced Warfare,gametdb
BLUS31448,Duck Dynasty,gametdb
BLUS31449,Atelier Rorona Plus: The Alchemist of Arland,gametdb
BLUS31450,Adventure Time: The Secret of the Nameless Kingdom,gametdb
BLUS31452,Grid Autosport,gametdb
BLUS31453,Natural Doctrine,gametdb
BLUS31454,Just Dance 2015,gametdb
BLUS31455,MX vs. ATV Supercross,gametdb
BLUS31456,NBA 2K15,gametdb
BLUS31457,FIFA 15,gametdb
BLUS31458,Pac-Man and the Ghostly Adventures 2,gametdb
BLUS31459,Terra-Média: Sombras de Mordor,gametdb
BLUS31460,Kingdom Hearts: HD 2.5 ReMIX,gametdb
BLUS31461,Class of Heroes 2G,gametdb
BLUS31464,WWE 2K15,gametdb
BLUS31465,Assassin's Creed: Rogue,gametdb
BLUS31466,Call of Duty: Advanced Warfare,gametdb
BLUS31467,Guilty Gear Xrd: Sign,gametdb
BLUS31468,The Voice: I Want You,gametdb
BLUS31469,Persona 4 Arena Ultimax,gametdb
BLUS31471,F1 2014,gametdb
BLUS31472,F1 2014,gametdb
BLUS31473,LEGO Dimensions,gametdb
BLUS31474,Tokyo Twilight Ghost Hunters,gametdb
BLUS31476,Tears to Tiara II: Heir of the Overlord,gametdb
BLUS31478,Ar nosurge: Ode to an Unborn Star,gametdb
BLUS31480,PES 2015: Pro Evolution Soccer,gametdb
BLUS31483,Assassin's Creed: The Americas Collection,gametdb
BLUS31485,NHL 15 (Ultimate Edition),gametdb
BLUS31488,The Walking Dead: Season Two: A Telltale Games Series,gametdb
BLUS31489,The Wolf Among Us: A Telltale Games Series,gametdb
BLUS31490,Under Night In-Birth: Exe:Late,gametdb
BLUS31491,Metal Gear Solid V: The Phantom Pain,gametdb
BLUS31493,MXGP: The Official Motocross Videogame,gametdb
BLUS31494,MotoGP 14,gametdb
BLUS31496,Saints Row: Gat out of Hell,gametdb
BLUS31497,BioShock Infinite: The Complete Edition,gametdb
BLUS31498,Farming Simulator 15,gametdb
BLUS31500,The Awakened Fate Ultimatum,gametdb
BLUS31506,Rugby 15,gametdb
BLUS31507,Dragon Ball Xenoverse,gametdb
BLUS31508,Motorcycle Club,gametdb
BLUS31509,WRC 4: FIA World Rally Championship,gametdb
BLUS31513,BlazBlue: Chrono Phantasma Extend,gametdb
BLUS31515,Dragon Age: Inquisition,gametdb
BLUS31518,LEGO Jurassic World,gametdb
BLUS31519,J-Stars Victory Vs+,gametdb
BLUS31520,Teslagrad,gametdb
BLUS31521,Madden NFL 16,gametdb
BLUS31522,Disney Infinity 3.0 Edition,gametdb
BLUS31523,XBlaze: Lost: Memories,gametdb
BLUS31525,Atelier Shallie: Alchemists of the Dusk Sea,gametdb
BLUS31526,Adventure Time: Finn &amp;amp; Jake Investigations,gametdb
BLUS31527,Call of Duty: Black Ops III,gametdb
BLUS31528,Dark Souls II: Scholar of the First Sin,gametdb
BLUS31531,DreamWorks Kung Fu Panda: Showdown of Legendary Legends,gametdb
BLUS31532,Sniper Elite III: Ultimate Edition,gametdb
BLUS31533,Tales of Zestiria,gametdb
BLUS31535,Dengeki Bunko: Fighting Climax,gametdb
BLUS31536,Teenage Mutant Ninja Turtles: Mutants in Manhattan,gametdb
BLUS31537,Terraria,gametdb
BLUS31538,Steins;Gate,gametdb
BLUS31540,NHL Legacy Edition,gametdb
BLUS31542,NBA 2K16,gametdb
BLUS31543,FIFA 16,gametdb
BLUS31545,Skylanders: SuperChargers,gametdb
BLUS31549,WRC 5,gametdb
BLUS31550,LEGO Marvel Avengers,gametdb
BLUS31551,Ultimate Action Triple Pack,gametdb
BLUS31552,Ultimate Stealth Triple Pack,gametdb
BLUS31553,FIFA 16,gametdb
BLUS31554,Lost Dimension,gametdb
BLUS31556,Guitar Hero Live,gametdb
BLUS31558,Just Dance 2016,gametdb
BLUS31559,Os Cavaleiros do Zodíaco: Alma dos Soldados,gametdb
BLUS31560,NASCAR '15,gametdb
BLUS31561,Final Fantasy XIV Online: The Complete Experience,gametdb
BLUS31562,Final Fantasy XIV: Heavensward,gametdb
BLUS31563,Barbie &amp;amp; Her Sisters: Puppy Rescue,gametdb
BLUS31564,PES 2016: Pro Evolution Soccer,gametdb
BLUS31565,WWE 2K16,gametdb
BLUS31566,Transformers: Devastation,gametdb
BLUS31568,Tony Hawk's Pro Skater 5,gametdb
BLUS31569,King's Quest,gametdb
BLUS31570,Adam's Venture: Chronicles,gametdb
BLUS31571,Monster High: New Ghoul in School,gametdb
BLUS31572,The Legend of Heroes: Trails of Cold Steel,gametdb
BLUS31576,The Jackbox Party Pack,gametdb
BLUS31577,The Disgaea Triple Play Collection,gametdb
BLUS31578,LEGO Star Wars: The Force Awakens,gametdb
BLUS31579,Minecraft: Story Mode: A Telltale Games Series,gametdb
BLUS31580,NASCAR '15: Victory Edition,gametdb
BLUS31581,The Arland Atelier Trilogy,gametdb
BLUS31582,Game of Thrones: A Telltale Games Series,gametdb
BLUS31584,Grand Theft Auto: San Andreas,gametdb
BLUS31586,Tales from the Borderlands,gametdb
BLUS31587,Aegis of Earth: Protonovus Assault,gametdb
BLUS31588,Guilty Gear Xrd: Revelator,gametdb
BLUS31589,Madden NFL 17,gametdb
BLUS31591,BlazBlue: Central Fiction,gametdb
BLUS31593,FIFA 17,gametdb
BLUS31595,Just Dance 2017,gametdb
BLUS31597,The Legend of Heroes: Trails of Cold Steel II,gametdb
BLUS31598,PES 2017: Pro Evolution Soccer,gametdb
BLUS31599,WWE 2K17,gametdb
BLUS31600,Skylanders: Imaginators,gametdb
BLUS31601,Odin Sphere: Leifthrasir,gametdb
BLUS31602,NBA 2K17,gametdb
BLUS31604,Persona 5,gametdb
BLUS31605,Batman: The Telltale Series,gametdb
BLUS31606,Minecraft: Story Mode: A Telltale Games Series: The Complete Adventure,gametdb
BLUS31608,Disney/Pixar Cars 3: Driven to Win,gametdb
BLUS31610,FIFA 18: Legacy Edition,gametdb
BLUS31611,FIFA 18,gametdb
BLUS31612,PES 2018: Pro Evolution Soccer,gametdb
BLUS31613,Just Dance 2018,gametdb
BLUS31614,NBA 2K18,gametdb
BLUS31617,FIFA 19: Edição Legacy,gametdb
BLUS31620,Oddworld: Stranger's Wrath HD,gametdb
BLUS31621,Oddworld: Abe's Oddysee: New 'n' Tasty!,gametdb
BLUS34554,Get Fit With Me! B,gametdb
BLUS41003,BioShock Infinite,gametdb
BLUS41006,Rockstar Games Collection: Edition 1,gametdb
BLUS41007,Zone of the Enders HD Collection - Limited Edition (Includes demo of Metal Gear Rising: Revengeance),gametdb
BLUS41017,Injustice: Gods Among Us,gametdb
BLUS41019,Grand Theft Auto V (Special Edition),gametdb
BLUS41021,Metal Gear Rising Revengeance (Limited Edition),gametdb
BLUS41022,Sniper Elite V2: Silver Star Edition,gametdb
BLUS41023,Sniper 2 Ghost Warrior,gametdb
BLUS41024,LEGO Harry Potter: Years 1-4,gametdb
BLUS41027,Mortal Kombat vs. DC Universe,gametdb
BLUS41028,Metal Gear Solid: The Legacy Collection 1987-2012 (Disc 2),gametdb
BLUS41033,Metal Gear Solid: The Legacy Collection,gametdb
BLUS41034,Terraria (Collector's Edition),gametdb
BLUS41035,Assassin's Creed IV: Black Flag,gametdb
BLUS41038,Dishonored: Game of the Year Edition,gametdb
BLUS41042,Magus,gametdb
BLUS41044,The Amazing Spider-Man 2,gametdb
BLUS41045,Dark Souls II,gametdb
BLUS41046,Borderlands 2: Game of the Year Edition (Add-On Disc),gametdb
BLUS82001,Borderlands 2,gametdb
BLUS82012,Borderlands Triple Pack (Gameplay Disc),gametdb
BLUS82013,Borderlands Triple Pack (Add-On Installation Disc),gametdb
BLUS83009,Metal Gear Solid: The Legacy Collection,gametdb
CHET12345,Cheat Disc,gametdb
CNDR00001,Solar,gametdb
CNDR00002,Condor Updater,gametdb
CPCS01100,Dragon's Dogma: Dark Arisen (Special Package),gametdb
CUSA01364,BlazBlue: Chrono Phantasma Extend,gametdb
EUAE00829,E-UAE: Amiga Emulator,gametdb
FBAN00000,FBA Next Emulator,gametdb
FCEU90000,FCEU Emulator,gametdb
GENP00001,Sega: Genesis Plus GX,gametdb
HBDB90000,DOSBox Emulator,gametdb
HBDM90000,PrBoom Doom,gametdb
HBFS90000,FUSE: Spectrum Emulator,gametdb
HBST90000,Atari Emulator,gametdb
HTSS00003,Showtime,gametdb
IDPS00001,IDPS Viewer,gametdb
KTGS30187,Nobunaga no Yabou Online: Shinsei no Shou (Premium Box),gametdb
KTGS30196,Shin Sangoku Musou 6 &amp; Shin Sangoku Musou 6 Moushouden (Premium Box),gametdb
KTGS30197,Musou Orochi 2 (Treasure Box),gametdb
KTGS30212,Shin Hokuto Musou (Treasure Box),gametdb
KTGS30233,Musou Orochi 2 Ultimate (Premium Box),gametdb
KTGS30254,Sengoku Musou 4 (Premium Box),gametdb
KTGS30255,Sengoku Musou 4 (Treasure Box),gametdb
KTGS30259,Winning Post 8 (20th Anniversary Premium Box),gametdb
KTGS30276,Nobunaga no Yabou Online: Kakusei no Shou (Treasure Box),gametdb
KTGS30283,Sengoku Musou 4-II (Treasure Box),gametdb
KTGS30295,Kagero: Mou Hitori no Princess (Premium Box),gametdb
KTGS30320,Sophie no Atelier: Fushigi na Hon no Renkinjutsushi (Premium Box),gametdb
MAME90000,MAME: Multiple Arcade Machine Emulator,gametdb
MDFN90000,Mednafen Emulator,gametdb
MDFN90002,Mednafen Emulator,gametdb
MRTC00001,Star Ocean 4 The Last Hope International,gamehacking
MRTC00002,Lost Planet 2,gametdb
MRTC00003,Final Fantasy Xiii,gamehacking
MRTC00005,Sengoku Basara 3 Samurai Heroes,gamehacking
MRTC00014,Mindjack,gametdb
NPBB30454,Gatling Gears,gametdb
NPEA00002,Gran Turismo HD Concept,gametdb
NPEA00004,Lemmings,gametdb
NPEA00006,Go! Puzzle,gametdb
NPEA00007,PlayStation Eye - Operation Creature Feature,gametdb
NPEA00008,Aqua Vita,gametdb
NPEA00011,PlayStation Eye - The Trials of Topoq,gametdb
NPEA00013,PlayStation Home,gametdb
NPEA00014,Super Stardust HD,gametdb
NPEA00015,Nucleus,gametdb
NPEA00016,Super Rub'a'Dub,gametdb
NPEA00017,Warhawk,gametdb
NPEA00019,Tekken 5 - Dark Resurrection - Online,gametdb
NPEA00020,Blast Factor,gametdb
NPEA00021,Flow,gametdb
NPEA00022,EyeCreate,gametdb
NPEA00028,SOCOM - Confrontation,gametdb
NPEA00029,Calling All Cars!,gametdb
NPEA00030,PlayStation Eye - Mesmerize - Trace,gametdb
NPEA00036,LocoRoco Cocoreccho!,gametdb
NPEA00037,Snakeball,gametdb
NPEA00038,Feel Ski,nps
NPEA00039,Go! Sudoku - Starter Pack,gametdb
NPEA00041,PlayStation Eye - Tori-Emaki,gametdb
NPEA00044,Sky Diving,nps
NPEA00047,High Velocity Bowling,gametdb
NPEA00050,Gran Turismo 5 Prologue,gametdb
NPEA00051,Dark Mist,nps
NPEA00052,Toy Home,gametdb
NPEA00053,PixelJunk Racers,gametdb
NPEA00054,Pain,gametdb
NPEA00055,Elefunk,gametdb
NPEA00056,Warhawk Admin,nps
NPEA00057,WipEout HD,gametdb
NPEA00063,Riff - Everyday Shooter,gametdb
NPEA00065,Piyotama,gametdb
NPEA00066,Linger in Shadows,gametdb
NPEA00068,PixelJunk Monsters,gametdb
NPEA00071,Echochrome,gametdb
NPEA00080,"Last Guy, The",gametdb
NPEA00088,Ratchet &amp; Clank - Quest for Booty,gametdb
NPEA00089,PixelJunk Eden,gametdb
NPEA00091,Buzz! Junior - Jungle Party,gametdb
NPEA00092,Buzz! Junior - Monster Rumble,gametdb
NPEA00093,Buzz! Junior - RoboJam,gametdb
NPEA00094,Flower,gametdb
NPEA00095,Siren - Blood Curse - Episode 9,gametdb
NPEA00103,Rag Doll Kung Fu - Fists of Plastic,gametdb
NPEA00104,Savage Moon,gametdb
NPEA00105,PixelJunk Monsters Album,nps
NPEA00106,Ratchet and Clank Quest for Booty,nps
NPEA00107,Crash Commando,gametdb
NPEA00110,PixelJunk Eden Album,nps
NPEA00111,Fat Princess,gametdb
NPEA00112,Buzz! Junior - Dino Den,gametdb
NPEA00117,Warhawk,gametdb
NPEA00119,Crash Commando,gametdb
NPEA00120,Linger in Shadows,gametdb
NPEA00121,Numblast,gametdb
NPEA00122,Trash Panic,gametdb
NPEA00123,Hustle Kings,gametdb
NPEA00124,Bejeweled 2,gametdb
NPEA00126,Zuma,gametdb
NPEA00130,Heavy Weapon: Atomic Tank,gametdb
NPEA00131,Peggle,gametdb
NPEA00132,Feeding Frenzy 2 - Shipwreck Showdown,gametdb
NPEA00133,Eat Them!,gametdb
NPEA00135,VidZone,gametdb
NPEA00137,Detuned,gametdb
NPEA00139,Switchball,gametdb
NPEA00140,SingStar Viewer,gametdb
NPEA00141,PixelJunk Shooter,gametdb
NPEA00142,Rag Doll Kung Fu - Fists of Plastic,gametdb
NPEA00143,Dead Nation,gametdb
NPEA00145,Hustle Kings,gametdb
NPEA00147,LittleBigPlanet,gametdb
NPEA00153,Adhoc Party,gametdb
NPEA00154,Gravity Crash,gametdb
NPEA00161,UNCHARTED: EYE OF INDRA - EPISODE 2,nps
NPEA00166,UNCHARTED: EYE OF INDRA - EPISODE 3,nps
NPEA00171,UNCHARTED: EYE OF INDRA - EPISODE 4,nps
NPEA00181,PixelJunk Shooter 2,gametdb
NPEA00182,PixelJunk Racers - 2nd Lap,gametdb
NPEA00183,Heavy Rain Official Soundtrack,nps
NPEA00184,Heavy Rain - Original Videogame Score - Surround Sound Version,gametdb
NPEA00185,Flower: Original Soundtrack from the Video Game,nps
NPEA00186,God of War III - Blood and Metal Soundtrack,gametdb
NPEA00187,Buzz! Quiz Player,gametdb
NPEA00189,Gundemonium Recollection,gametdb
NPEA00190,Hitogata Happa,gametdb
